driver_gender,driver_age,driver_race,stop_duration,drugs_related_stop,violation,stop_outcome
F,38,White,0-15 Min,FALSE,Speeding,Citation
M,24,White,0-15 Min,FALSE,Speeding,Citation
M,20,Black,16-30 Min,TRUE,Moving violation,Citation
M,43,White,0-15 Min,FALSE,Speeding,Citation
F,25,White,0-15 Min,FALSE,Speeding,Citation
M,24,Hispanic,0-15 Min,FALSE,Equipment,Citation
M,31,White,0-15 Min,FALSE,Speeding,Citation
F,19,White,0-15 Min,FALSE,Speeding,Citation
M,19,White,0-15 Min,TRUE,Speeding,Citation
M,24,White,0-15 Min,FALSE,Moving violation,Citation
M,33,White,0-15 Min,FALSE,Speeding,Citation
M,24,White,0-15 Min,FALSE,Speeding,Citation
M,25,White,0-15 Min,FALSE,Other,Citation
M,21,White,0-15 Min,FALSE,Speeding,Citation
M,34,Hispanic,0-15 Min,FALSE,Moving violation,Citation
M,23,White,0-15 Min,FALSE,Registration/plates,Citation
M,27,White,16-30 Min,FALSE,Other,Arrest Driver
F,20,White,0-15 Min,FALSE,Speeding,Citation
M,37,Black,16-30 Min,FALSE,Other,Citation
M,34,White,30+ Min,FALSE,Speeding,Citation
M,45,Hispanic,16-30 Min,FALSE,Other,Citation
M,20,Hispanic,0-15 Min,FALSE,Equipment,Citation
M,42,White,30+ Min,FALSE,Moving violation,Citation
M,20,Black,0-15 Min,FALSE,Equipment,Citation
M,51,Black,0-15 Min,FALSE,Other,Citation
M,25,White,0-15 Min,FALSE,Speeding,Citation
M,22,White,0-15 Min,FALSE,Speeding,Citation
M,30,White,16-30 Min,FALSE,Speeding,Citation
M,29,White,0-15 Min,FALSE,Speeding,Citation
M,60,Hispanic,0-15 Min,FALSE,Moving violation,Citation
M,21,White,0-15 Min,FALSE,Speeding,Citation
F,22,White,0-15 Min,FALSE,Speeding,Citation
F,19,White,0-15 Min,FALSE,Equipment,Citation
M,22,White,0-15 Min,FALSE,Moving violation,Citation
M,29,White,0-15 Min,FALSE,Other,Citation
M,21,Black,0-15 Min,FALSE,Speeding,Citation
M,43,White,0-15 Min,FALSE,Moving violation,Citation
M,18,White,16-30 Min,FALSE,Other,Citation
M,52,White,0-15 Min,FALSE,Other,Citation
M,28,White,0-15 Min,FALSE,Speeding,Citation
M,33,Hispanic,16-30 Min,TRUE,Registration/plates,Arrest Driver
M,42,White,0-15 Min,FALSE,Moving violation,Citation
M,50,White,0-15 Min,FALSE,Moving violation,Citation
F,56,White,16-30 Min,FALSE,Speeding,Citation
F,24,White,0-15 Min,FALSE,Moving violation,Citation
F,24,White,0-15 Min,FALSE,Moving violation,Arrest Driver
M,19,White,0-15 Min,FALSE,Speeding,Citation
M,37,White,0-15 Min,FALSE,Speeding,Citation
F,40,White,16-30 Min,FALSE,Equipment,Citation
M,26,White,16-30 Min,FALSE,Speeding,Citation
F,46,White,0-15 Min,FALSE,Speeding,Citation
M,33,White,16-30 Min,FALSE,Equipment,Citation
M,50,White,0-15 Min,FALSE,Speeding,Citation
M,21,Black,16-30 Min,FALSE,Speeding,Citation
M,27,Black,16-30 Min,FALSE,Registration/plates,Citation
M,48,White,16-30 Min,FALSE,Moving violation,Citation
F,55,White,16-30 Min,FALSE,Speeding,Citation
F,44,Black,16-30 Min,FALSE,Moving violation,Citation
M,26,White,30+ Min,FALSE,Moving violation,Citation
M,30,White,16-30 Min,FALSE,Moving violation,Citation
M,45,Hispanic,16-30 Min,FALSE,Speeding,Citation
M,35,White,30+ Min,FALSE,Other,Citation
M,56,White,16-30 Min,FALSE,Speeding,Citation
M,26,White,0-15 Min,FALSE,Speeding,Citation
M,37,White,16-30 Min,FALSE,Speeding,Citation
F,25,Hispanic,0-15 Min,FALSE,Registration/plates,Citation
M,58,White,16-30 Min,FALSE,Moving violation,Arrest Driver
M,37,White,0-15 Min,FALSE,Other,Citation
M,37,White,0-15 Min,FALSE,Speeding,Citation
M,49,White,0-15 Min,FALSE,Other,Citation
M,62,White,0-15 Min,FALSE,Speeding,Citation
F,27,White,16-30 Min,FALSE,Speeding,Citation
M,23,Hispanic,0-15 Min,FALSE,Speeding,Citation
M,20,White,0-15 Min,FALSE,Speeding,Citation
F,61,White,0-15 Min,FALSE,Speeding,Citation
F,21,White,0-15 Min,FALSE,Speeding,Citation
F,23,Hispanic,0-15 Min,FALSE,Speeding,Citation
M,41,Hispanic,0-15 Min,FALSE,Other,Citation
M,24,White,0-15 Min,FALSE,Speeding,Citation
M,20,Hispanic,16-30 Min,FALSE,Moving violation,Citation
M,23,White,0-15 Min,FALSE,Speeding,Citation
M,43,White,0-15 Min,FALSE,Speeding,Citation
M,45,White,0-15 Min,FALSE,Moving violation,Citation
M,33,White,30+ Min,FALSE,Registration/plates,Citation
M,60,White,16-30 Min,FALSE,Speeding,Citation
M,32,White,0-15 Min,FALSE,Speeding,Citation
M,41,Black,0-15 Min,FALSE,Other,Citation
M,33,Black,0-15 Min,FALSE,Speeding,Citation
F,52,White,0-15 Min,FALSE,Speeding,Citation
F,30,White,0-15 Min,FALSE,Registration/plates,Arrest Driver
M,28,White,0-15 Min,FALSE,Speeding,Citation
M,58,White,0-15 Min,FALSE,Other,No Action
M,30,White,0-15 Min,FALSE,Speeding,Citation
F,20,White,0-15 Min,FALSE,Speeding,Citation
M,26,Black,0-15 Min,FALSE,Equipment,Citation
F,24,White,16-30 Min,FALSE,Moving violation,Citation
M,21,White,0-15 Min,FALSE,Speeding,Citation
F,20,White,16-30 Min,FALSE,Speeding,Citation
M,21,Hispanic,0-15 Min,FALSE,Speeding,Citation
F,19,White,0-15 Min,FALSE,Speeding,Citation
M,55,White,16-30 Min,FALSE,Other,Citation
M,21,Hispanic,0-15 Min,FALSE,Speeding,Citation
M,52,White,0-15 Min,FALSE,Speeding,Citation
F,36,White,0-15 Min,FALSE,Speeding,Citation
F,25,White,0-15 Min,FALSE,Speeding,Citation
M,44,White,0-15 Min,FALSE,Speeding,Citation
M,18,White,0-15 Min,FALSE,Speeding,Citation
M,64,White,16-30 Min,FALSE,Speeding,Citation
M,32,White,16-30 Min,FALSE,Other,Citation
F,28,White,0-15 Min,FALSE,Speeding,Citation
M,22,Hispanic,0-15 Min,FALSE,Moving violation,Citation
M,40,Other,16-30 Min,FALSE,Speeding,Citation
M,52,White,0-15 Min,FALSE,Speeding,Citation
M,21,Black,0-15 Min,FALSE,Equipment,Citation
M,36,White,0-15 Min,FALSE,Speeding,Citation
M,59,Asian,0-15 Min,FALSE,Speeding,Citation
M,21,White,0-15 Min,FALSE,Speeding,Citation
M,34,White,0-15 Min,FALSE,Speeding,Citation
M,37,White,16-30 Min,FALSE,Speeding,Citation
M,24,White,0-15 Min,FALSE,Speeding,Citation
M,28,White,16-30 Min,FALSE,Speeding,Citation
M,32,White,16-30 Min,FALSE,Speeding,Citation
M,34,White,16-30 Min,FALSE,Speeding,Citation
M,41,White,0-15 Min,FALSE,Speeding,Citation
M,51,White,0-15 Min,FALSE,Speeding,Citation
M,40,White,30+ Min,FALSE,Speeding,Citation
F,29,Black,0-15 Min,FALSE,Equipment,Arrest Driver
M,29,White,0-15 Min,FALSE,Speeding,Citation
M,34,Hispanic,0-15 Min,FALSE,Moving violation,Citation
M,25,White,0-15 Min,FALSE,Speeding,Citation
M,43,Black,0-15 Min,FALSE,Speeding,Citation
F,32,Hispanic,0-15 Min,FALSE,Speeding,Citation
M,22,White,0-15 Min,FALSE,Speeding,Citation
F,28,White,16-30 Min,FALSE,Speeding,Arrest Driver
M,60,White,0-15 Min,FALSE,Equipment,Citation
M,26,White,0-15 Min,FALSE,Moving violation,Citation
F,31,White,0-15 Min,FALSE,Equipment,Warning
F,27,White,0-15 Min,FALSE,Equipment,Citation
M,26,White,0-15 Min,FALSE,Speeding,Citation
M,39,White,0-15 Min,FALSE,Speeding,Citation
F,21,White,16-30 Min,FALSE,Speeding,Citation
M,48,White,0-15 Min,FALSE,Speeding,Citation
M,45,White,0-15 Min,FALSE,Speeding,Citation
M,48,Black,16-30 Min,FALSE,Other,Arrest Driver
F,33,White,0-15 Min,FALSE,Registration/plates,Arrest Driver
M,28,Black,16-30 Min,FALSE,Speeding,Citation
F,56,Black,16-30 Min,FALSE,Registration/plates,Citation
M,30,Hispanic,0-15 Min,FALSE,Registration/plates,Citation
M,27,Black,0-15 Min,FALSE,Speeding,Citation
M,18,White,0-15 Min,FALSE,Speeding,Citation
F,20,White,16-30 Min,TRUE,Speeding,Citation
M,34,White,0-15 Min,FALSE,Moving violation,Citation
M,38,Black,0-15 Min,FALSE,Speeding,Citation
M,25,White,0-15 Min,FALSE,Other,No Action
M,25,White,16-30 Min,FALSE,Other,Arrest Driver
F,20,White,0-15 Min,FALSE,Other,Citation
M,36,Hispanic,30+ Min,FALSE,Other,Citation
M,23,White,16-30 Min,FALSE,Speeding,Citation
M,22,White,16-30 Min,FALSE,Speeding,Citation
M,35,White,0-15 Min,FALSE,Speeding,Citation
M,28,White,0-15 Min,FALSE,Moving violation,Citation
M,19,White,0-15 Min,FALSE,Speeding,Citation
M,23,Black,16-30 Min,FALSE,Equipment,Citation
F,44,White,0-15 Min,FALSE,Speeding,Citation
M,20,Hispanic,0-15 Min,FALSE,Speeding,Citation
M,48,White,0-15 Min,FALSE,Speeding,Citation
M,23,Black,16-30 Min,FALSE,Speeding,Citation
M,25,Black,0-15 Min,FALSE,Speeding,Citation
F,24,White,16-30 Min,FALSE,Equipment,N/D
M,33,White,0-15 Min,FALSE,Speeding,Citation
M,23,Hispanic,0-15 Min,FALSE,Registration/plates,Citation
M,22,Black,0-15 Min,FALSE,Speeding,Citation
F,55,White,0-15 Min,FALSE,Registration/plates,Citation
M,23,White,0-15 Min,FALSE,Speeding,Citation
M,47,White,0-15 Min,FALSE,Speeding,Citation
M,47,Hispanic,0-15 Min,FALSE,Moving violation,Citation
M,66,Asian,0-15 Min,FALSE,Speeding,Citation
M,22,Black,0-15 Min,FALSE,Speeding,Citation
F,48,Black,16-30 Min,FALSE,Other,Citation
M,56,White,16-30 Min,FALSE,Other,Citation
M,22,Hispanic,0-15 Min,FALSE,Speeding,Citation
M,34,Hispanic,0-15 Min,FALSE,Speeding,Citation
F,41,Hispanic,0-15 Min,FALSE,Registration/plates,Citation
M,24,White,30+ Min,FALSE,Other,Citation
F,26,White,16-30 Min,FALSE,Speeding,Citation
M,42,White,0-15 Min,FALSE,Moving violation,Citation
M,35,Hispanic,16-30 Min,FALSE,Moving violation,Citation
F,29,White,16-30 Min,FALSE,Speeding,Citation
M,58,White,16-30 Min,FALSE,Speeding,Citation
M,21,White,0-15 Min,FALSE,Equipment,Citation
M,26,White,16-30 Min,FALSE,Speeding,Citation
M,21,White,16-30 Min,FALSE,Speeding,Citation
M,19,White,16-30 Min,FALSE,Speeding,Citation
M,57,Black,16-30 Min,FALSE,Other,Citation
M,21,White,16-30 Min,FALSE,Other,Citation
F,54,White,16-30 Min,FALSE,Moving violation,Arrest Driver
F,20,White,16-30 Min,FALSE,Speeding,Citation
M,26,Black,0-15 Min,FALSE,Moving violation,Citation
F,28,White,0-15 Min,FALSE,Speeding,Citation
M,33,White,16-30 Min,FALSE,Moving violation,Citation
M,24,Hispanic,0-15 Min,FALSE,Speeding,Citation
M,43,Hispanic,0-15 Min,FALSE,Other,Citation
M,24,White,0-15 Min,FALSE,Equipment,Citation
M,26,White,0-15 Min,FALSE,Speeding,Citation
M,23,Hispanic,0-15 Min,FALSE,Equipment,Citation
M,44,Black,0-15 Min,FALSE,Speeding,Citation
M,52,White,0-15 Min,FALSE,Speeding,Citation
F,47,White,16-30 Min,FALSE,Speeding,Citation
M,40,White,30+ Min,FALSE,Moving violation,Citation
M,56,White,16-30 Min,FALSE,Other,Citation
F,37,White,16-30 Min,FALSE,Speeding,Citation
F,29,White,0-15 Min,FALSE,Speeding,Citation
M,31,Black,16-30 Min,FALSE,Speeding,Citation
M,56,White,16-30 Min,FALSE,Other,Citation
M,35,Black,0-15 Min,FALSE,Other,Citation
F,36,White,16-30 Min,FALSE,Speeding,Citation
M,56,White,0-15 Min,FALSE,Other,Citation
M,32,White,0-15 Min,FALSE,Equipment,Citation
M,27,White,0-15 Min,FALSE,Speeding,Citation
M,38,White,16-30 Min,FALSE,Other,Citation
M,22,Asian,0-15 Min,FALSE,Equipment,Citation
M,25,White,16-30 Min,FALSE,Speeding,Citation
M,21,Hispanic,16-30 Min,FALSE,Speeding,Citation
F,24,White,16-30 Min,FALSE,Speeding,Citation
M,26,White,0-15 Min,FALSE,Speeding,Citation
M,29,White,16-30 Min,FALSE,Speeding,Citation
M,19,Black,0-15 Min,TRUE,Equipment,Citation
M,26,Black,16-30 Min,FALSE,Equipment,Arrest Driver
M,27,White,0-15 Min,FALSE,Speeding,Citation
M,37,White,16-30 Min,FALSE,Speeding,Citation
M,43,White,16-30 Min,FALSE,Other,Citation
M,66,Black,0-15 Min,FALSE,Equipment,Citation
F,19,White,0-15 Min,FALSE,Speeding,Citation
M,56,White,16-30 Min,FALSE,Other,Citation
M,57,White,16-30 Min,FALSE,Speeding,Citation
M,21,White,0-15 Min,FALSE,Speeding,Citation
M,30,White,16-30 Min,FALSE,Speeding,Citation
M,31,Hispanic,16-30 Min,FALSE,Other,Citation
M,29,White,0-15 Min,FALSE,Speeding,Citation
M,37,White,0-15 Min,FALSE,Other,Citation
M,33,Hispanic,0-15 Min,FALSE,Other,Citation
M,19,Black,0-15 Min,FALSE,Speeding,Citation
M,20,White,0-15 Min,FALSE,Speeding,Citation
M,20,White,0-15 Min,FALSE,Speeding,Citation
M,33,White,0-15 Min,FALSE,Speeding,Citation
M,21,Black,0-15 Min,FALSE,Other,Citation
M,46,White,0-15 Min,FALSE,Speeding,Citation
M,19,White,0-15 Min,FALSE,Speeding,Citation
M,50,White,0-15 Min,FALSE,Speeding,Citation
M,27,Hispanic,0-15 Min,FALSE,Moving violation,Citation
M,35,Black,16-30 Min,FALSE,Equipment,Citation
F,59,White,0-15 Min,FALSE,Speeding,Citation
M,24,Hispanic,0-15 Min,FALSE,Speeding,Citation
M,46,White,0-15 Min,FALSE,Speeding,Citation
M,50,White,16-30 Min,FALSE,Other,No Action
M,21,White,16-30 Min,FALSE,Speeding,Citation
F,20,White,0-15 Min,FALSE,Speeding,Citation
M,31,Hispanic,16-30 Min,FALSE,Moving violation,Citation
M,70,White,0-15 Min,FALSE,Speeding,Warning
M,53,Asian,0-15 Min,FALSE,Speeding,Citation
M,46,White,16-30 Min,FALSE,Speeding,Citation
M,19,White,0-15 Min,FALSE,Speeding,Citation
M,25,White,0-15 Min,FALSE,Speeding,Citation
M,62,White,16-30 Min,FALSE,Speeding,Citation
F,30,White,0-15 Min,FALSE,Speeding,Citation
M,39,White,0-15 Min,FALSE,Speeding,Citation
M,34,Hispanic,0-15 Min,FALSE,Other,Citation
F,28,White,0-15 Min,FALSE,Speeding,Citation
F,47,White,0-15 Min,FALSE,Speeding,Citation
M,26,Black,0-15 Min,FALSE,Registration/plates,Citation
M,38,Black,0-15 Min,FALSE,Moving violation,Citation
M,19,White,0-15 Min,FALSE,Speeding,Citation
M,26,White,0-15 Min,FALSE,Speeding,Citation
M,54,White,0-15 Min,FALSE,Speeding,Citation
M,18,White,0-15 Min,FALSE,Speeding,Citation
M,22,White,0-15 Min,FALSE,Speeding,Citation
F,23,White,0-15 Min,FALSE,Speeding,Citation
M,31,Hispanic,0-15 Min,FALSE,Equipment,Citation
M,48,Black,16-30 Min,FALSE,Equipment,Arrest Driver
M,21,White,16-30 Min,FALSE,Speeding,Citation
M,27,White,0-15 Min,FALSE,Speeding,Citation
M,40,White,16-30 Min,FALSE,Speeding,Citation
F,28,Hispanic,0-15 Min,FALSE,Speeding,Citation
M,23,White,16-30 Min,FALSE,Moving violation,Arrest Driver
F,29,White,0-15 Min,FALSE,Equipment,Citation
M,40,Hispanic,0-15 Min,FALSE,Moving violation,Arrest Driver
F,60,White,0-15 Min,FALSE,Speeding,Citation
M,46,Black,0-15 Min,FALSE,Speeding,Citation
M,84,White,0-15 Min,FALSE,Speeding,Citation
M,20,Asian,0-15 Min,FALSE,Speeding,Citation
M,20,Hispanic,0-15 Min,FALSE,Speeding,Citation
M,18,Hispanic,16-30 Min,FALSE,Speeding,Citation
M,25,White,0-15 Min,FALSE,Speeding,Citation
M,48,White,0-15 Min,FALSE,Speeding,Citation
M,39,White,16-30 Min,FALSE,Moving violation,Arrest Driver
M,22,White,0-15 Min,FALSE,Speeding,Citation
M,48,White,0-15 Min,FALSE,Speeding,Citation
M,20,White,0-15 Min,FALSE,Moving violation,Citation
M,46,White,0-15 Min,FALSE,Equipment,Citation
M,45,White,16-30 Min,FALSE,Speeding,Citation
M,30,Black,30+ Min,FALSE,Speeding,Citation
M,43,Other,0-15 Min,FALSE,Other,Citation
M,43,White,0-15 Min,FALSE,Speeding,Citation
M,21,Black,0-15 Min,FALSE,Equipment,Citation
M,19,White,0-15 Min,FALSE,Speeding,Citation
M,33,White,16-30 Min,FALSE,Speeding,Citation
F,39,White,0-15 Min,FALSE,Speeding,Citation
M,24,White,0-15 Min,FALSE,Moving violation,Citation
F,30,White,0-15 Min,FALSE,Speeding,Citation
F,26,Black,16-30 Min,FALSE,Registration/plates,Arrest Driver
M,18,White,0-15 Min,FALSE,Speeding,Citation
M,56,Black,16-30 Min,FALSE,Moving violation,Citation
M,46,Black,16-30 Min,FALSE,Moving violation,Citation
M,47,White,30+ Min,FALSE,Moving violation,Citation
F,45,White,0-15 Min,FALSE,Moving violation,Citation
M,33,Black,16-30 Min,FALSE,Speeding,Citation
M,38,Black,0-15 Min,FALSE,Speeding,Citation
M,18,White,0-15 Min,FALSE,Speeding,Citation
F,21,White,0-15 Min,FALSE,Speeding,Citation
M,44,Asian,16-30 Min,FALSE,Registration/plates,Citation
M,34,Hispanic,0-15 Min,FALSE,Registration/plates,Citation
M,28,White,0-15 Min,FALSE,Speeding,Citation
F,40,White,30+ Min,FALSE,Moving violation,Arrest Driver
M,27,Black,16-30 Min,FALSE,Speeding,Citation
M,52,White,0-15 Min,FALSE,Speeding,Citation
M,64,White,0-15 Min,FALSE,Speeding,Citation
F,21,White,16-30 Min,FALSE,Speeding,Citation
M,52,White,0-15 Min,FALSE,Speeding,Citation
M,50,White,0-15 Min,FALSE,Speeding,Citation
F,19,White,0-15 Min,FALSE,Speeding,Citation
M,49,White,0-15 Min,FALSE,Speeding,Citation
F,26,Hispanic,0-15 Min,FALSE,Equipment,Citation
M,46,Black,0-15 Min,FALSE,Speeding,Citation
M,45,Hispanic,0-15 Min,FALSE,Speeding,Citation
F,63,White,0-15 Min,FALSE,Speeding,Citation
M,34,White,16-30 Min,FALSE,Speeding,Citation
M,35,White,0-15 Min,FALSE,Speeding,Citation
F,23,White,16-30 Min,FALSE,Speeding,Citation
F,23,Hispanic,0-15 Min,FALSE,Speeding,Citation
M,71,White,30+ Min,FALSE,Moving violation,Citation
M,27,Hispanic,0-15 Min,FALSE,Registration/plates,Citation
M,41,White,16-30 Min,FALSE,Speeding,Citation
M,24,White,16-30 Min,FALSE,Equipment,Arrest Driver
M,20,Black,0-15 Min,FALSE,Speeding,Citation
F,28,White,0-15 Min,FALSE,Equipment,Citation
M,32,White,16-30 Min,FALSE,Speeding,Citation
M,47,White,0-15 Min,FALSE,Speeding,Citation
M,22,Hispanic,16-30 Min,FALSE,Speeding,Citation
M,27,White,0-15 Min,FALSE,Speeding,Citation
M,32,White,0-15 Min,FALSE,Equipment,Warning
M,51,White,0-15 Min,FALSE,Speeding,Citation
M,52,Black,0-15 Min,FALSE,Speeding,Citation
F,28,Black,0-15 Min,FALSE,Speeding,Citation
F,42,White,16-30 Min,FALSE,Speeding,Citation
M,41,White,16-30 Min,FALSE,Other,Citation
M,40,White,0-15 Min,FALSE,Speeding,Citation
M,46,White,0-15 Min,FALSE,Speeding,Citation
M,44,White,16-30 Min,FALSE,Other,Citation
M,43,White,16-30 Min,FALSE,Speeding,Citation
M,27,White,16-30 Min,FALSE,Other,Citation
M,29,White,16-30 Min,FALSE,Other,Citation
M,51,White,16-30 Min,FALSE,Equipment,Citation
F,39,White,0-15 Min,FALSE,Speeding,Citation
M,50,Hispanic,0-15 Min,FALSE,Moving violation,Citation
F,19,White,0-15 Min,FALSE,Speeding,Citation
M,32,White,0-15 Min,FALSE,Moving violation,Citation
M,52,Hispanic,0-15 Min,FALSE,Moving violation,Citation
M,21,White,0-15 Min,FALSE,Speeding,Citation
M,62,White,16-30 Min,FALSE,Speeding,Citation
M,43,White,0-15 Min,FALSE,Speeding,Citation
M,59,White,0-15 Min,FALSE,Equipment,Citation
M,43,White,0-15 Min,FALSE,Speeding,Citation
M,18,White,0-15 Min,FALSE,Speeding,Citation
M,38,White,0-15 Min,FALSE,Speeding,Citation
F,37,White,16-30 Min,FALSE,Speeding,Citation
M,19,Hispanic,0-15 Min,FALSE,Speeding,Citation
F,68,White,16-30 Min,FALSE,Speeding,Citation
M,55,White,16-30 Min,FALSE,Other,Citation
F,19,White,0-15 Min,FALSE,Speeding,Citation
M,23,Black,16-30 Min,FALSE,Equipment,Citation
F,27,White,0-15 Min,FALSE,Registration/plates,Citation
M,41,White,0-15 Min,FALSE,Speeding,Citation
M,49,White,0-15 Min,FALSE,Other,Citation
M,24,White,16-30 Min,FALSE,Speeding,Citation
F,32,White,16-30 Min,FALSE,Speeding,Citation
M,45,White,0-15 Min,FALSE,Moving violation,Citation
M,60,White,0-15 Min,FALSE,Speeding,Citation
M,53,White,30+ Min,FALSE,Speeding,Citation
M,51,White,0-15 Min,FALSE,Equipment,Citation
F,25,White,16-30 Min,FALSE,Speeding,Citation
F,21,Black,0-15 Min,FALSE,Registration/plates,Citation
F,22,Hispanic,16-30 Min,FALSE,Speeding,Citation
F,39,White,0-15 Min,FALSE,Moving violation,Citation
M,40,Asian,16-30 Min,FALSE,Other,Citation
M,40,Hispanic,16-30 Min,FALSE,Moving violation,Citation
M,61,White,0-15 Min,FALSE,Moving violation,Citation
M,19,Hispanic,0-15 Min,FALSE,Equipment,Citation
M,27,White,16-30 Min,FALSE,Equipment,Citation
F,53,White,0-15 Min,FALSE,Other,Citation
F,53,White,0-15 Min,FALSE,Other,Citation
M,30,White,16-30 Min,FALSE,Registration/plates,Citation
M,40,Hispanic,0-15 Min,FALSE,Moving violation,Citation
F,31,Black,0-15 Min,FALSE,Equipment,Citation
F,37,White,16-30 Min,FALSE,Moving violation,Arrest Driver
M,38,White,0-15 Min,FALSE,Speeding,Citation
M,23,White,0-15 Min,FALSE,Equipment,Citation
F,20,White,0-15 Min,FALSE,Speeding,Citation
M,48,White,0-15 Min,FALSE,Other,Citation
M,45,White,0-15 Min,FALSE,Other,Citation
M,34,Hispanic,0-15 Min,FALSE,Speeding,Citation
F,30,White,0-15 Min,FALSE,Registration/plates,Citation
M,58,Asian,0-15 Min,FALSE,Speeding,Citation
M,38,White,0-15 Min,FALSE,Speeding,Citation
M,24,Black,0-15 Min,FALSE,Moving violation,Citation
M,27,Asian,0-15 Min,FALSE,Speeding,Citation
F,23,White,0-15 Min,FALSE,Speeding,Citation
F,25,White,0-15 Min,FALSE,Moving violation,Citation
M,23,White,0-15 Min,FALSE,Equipment,Citation
M,36,White,16-30 Min,FALSE,Other,Citation
M,44,Asian,16-30 Min,FALSE,Moving violation,Citation
M,39,White,0-15 Min,FALSE,Other,Citation
F,43,White,0-15 Min,FALSE,Speeding,Citation
M,37,Black,30+ Min,FALSE,Other,Citation
M,50,White,0-15 Min,FALSE,Moving violation,Citation
F,38,White,0-15 Min,FALSE,Speeding,Citation
M,20,White,16-30 Min,FALSE,Speeding,Citation
M,38,White,0-15 Min,FALSE,Moving violation,Citation
F,19,White,16-30 Min,FALSE,Speeding,Citation
M,19,White,0-15 Min,FALSE,Speeding,Citation
F,38,White,0-15 Min,FALSE,Speeding,Citation
M,65,White,0-15 Min,FALSE,Speeding,Citation
M,22,White,0-15 Min,FALSE,Equipment,Citation
F,19,White,16-30 Min,FALSE,Registration/plates,Citation
M,19,White,0-15 Min,FALSE,Equipment,Citation
M,28,Hispanic,0-15 Min,FALSE,Speeding,Citation
M,31,White,0-15 Min,FALSE,Speeding,Citation
M,24,White,0-15 Min,FALSE,Moving violation,Citation
M,52,White,0-15 Min,FALSE,Moving violation,Citation
F,29,Hispanic,0-15 Min,FALSE,Moving violation,Citation
M,21,Hispanic,0-15 Min,FALSE,Moving violation,Citation
M,59,White,0-15 Min,FALSE,Speeding,Citation
F,38,White,0-15 Min,FALSE,Speeding,Citation
M,20,White,0-15 Min,FALSE,Speeding,Citation
M,27,White,16-30 Min,FALSE,Speeding,Citation
M,29,White,16-30 Min,FALSE,Speeding,Citation
F,27,White,0-15 Min,FALSE,Equipment,Citation
F,58,White,0-15 Min,FALSE,Moving violation,Citation
F,33,White,0-15 Min,FALSE,Equipment,Citation
M,24,White,30+ Min,FALSE,Registration/plates,Citation
M,24,White,0-15 Min,FALSE,Speeding,Citation
F,51,White,0-15 Min,FALSE,Speeding,Citation
M,36,White,0-15 Min,FALSE,Speeding,Citation
M,18,Hispanic,0-15 Min,FALSE,Equipment,Citation
F,20,White,0-15 Min,FALSE,Speeding,Citation
M,25,White,16-30 Min,FALSE,Moving violation,Citation
F,37,White,0-15 Min,FALSE,Speeding,Citation
M,24,White,0-15 Min,FALSE,Speeding,Citation
M,47,Black,16-30 Min,FALSE,Other,Citation
M,20,Black,0-15 Min,FALSE,Speeding,Citation
M,47,Black,30+ Min,FALSE,Other,Citation
M,21,White,0-15 Min,FALSE,Moving violation,Citation
M,36,White,30+ Min,FALSE,Moving violation,Citation
F,36,Hispanic,0-15 Min,FALSE,Moving violation,Citation
F,21,Asian,16-30 Min,FALSE,Speeding,Citation
M,64,White,0-15 Min,FALSE,Equipment,Citation
F,22,Hispanic,30+ Min,FALSE,Other,Citation
F,23,Black,0-15 Min,FALSE,Speeding,Citation
M,43,White,0-15 Min,FALSE,Registration/plates,Citation
